https://www.nytimes.com/2017/02/02/automobiles/autoreviews/video-review-nissan-sentra-nismo-offers-affordable-spunk-but-underwhelms.html?rref=collection%2Fcolumn%2FDriven,74593,101,text/html
https://www.nytimes.com/video/automobiles/autoreviews/100000004931312/driven-honda-civic-hatchback-sport.html?action=click&contentCollection=automobiles&module=lede&pgtype=article&region=caption,177012,71,text/html
https://www.nytimes.com/column/driven,112153,122,text/html
https://www.nytimes.com/2017/02/15/sports/olympics/rio-stadiums-summer-games.html?_r=0,97603,112,text/html
https://www.nytimes.com/2016/11/24/opinion/paint-your-nails-with-patriarchy.html?rref=collection%2Fcolumn%2FVanessa%20Barbara,79434,107,text/html
https://www.nytimes.com/2016/08/21/opinion/sunday/i-criticized-the-olympics-that-doesnt-make-me-a-traitor.html?rref=collection%2Fcolumn%2FVanessa%20Barbara,80002,109,text/html
https://www.nytimes.com/2016/11/18/world/americas/sergio-cabral-rio-governor-corruption.html,81812,113,text/html
https://www.nytimes.com/column/vanessa-barbara,100554,115,text/html
https://www.nytimes.com/2016/10/19/opinion/the-terrifying-impunity-of-brazils-riot-police.html?rref=collection%2Fcolumn%2FVanessa%20Barbara,80058,112,text/html
https://www.nytimes.com/2017/01/05/opinion/the-end-of-the-world-in-brazil-its-already-here.html?rref=collection%2Fcolumn%2FVanessa%20Barbara,83042,116,text/html
https://www.nytimes.com/2016/07/03/opinion/sunday/brazils-olympic-catastrophe.html?rref=collection%2Fcolumn%2FVanessa%20Barbara,107793,123,text/html
https://www.nytimes.com/2017/01/06/realestate/working-and-living-in-a-bushwick-gallery.html?rediscover=desktop&remoduleid=707&remoduletype=article,104802,114,text/html
http://www.nytimes.com/real-estate/usa/nj/jersey-city/homes-for-sale,385505,169,text/html
http://www.nytimes.com/real-estate/usa/nj/union-city/homes-for-sale,437572,160,text/html
http://www.nytimes.com/real-estate/usa/co/pagosa-springs/homes-for-sale,388627,147,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale,371390,167,text/html
https://www.nytimes.com/2016/11/20/realestate/a-gowanus-rental-charms-with-amenities.html?rediscover=desktop&remoduleid=495&remoduletype=article,98955,113,text/html
https://www.nytimes.com/2017/01/06/realestate/homes-for-sale-in-new-york-state.html?rediscover=desktop&remoduleid=490&remoduletype=article,227559,99,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/financial-district/homes-for-sale,416491,164,text/html
https://www.nytimes.com/2016/12/02/realestate/homes-for-sale-in-hamilton-heights-washington-heights-and-south-park-slope-brooklyn.html?rediscover=desktop&remoduleid=490&remoduletype=article,255089,100,text/html
https://www.nytimes.com/2016/12/30/realestate/homes-for-sale-on-the-upper-east-side-gramercy-park-and-dumbo-brooklyn.html?rediscover=desktop&remoduleid=490&remoduletype=article,221197,99,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale,381276,171,text/html
https://www.nytimes.com/2017/01/01/realestate/homes-that-sold-for-450000-and-under.html?rediscover=desktop&remoduleid=490&remoduletype=article,96713,109,text/html
http://www.nytimes.com/real-estate/usa/nj/fort-lee/homes-for-sale,421483,163,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/cobble-hill/homes-for-sale,378583,168,text/html
http://www.nytimes.com/real-estate/usa/nj/moonachie/homes-for-sale,132441,107,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/prospect-heights/homes-for-sale,358993,167,text/html
https://www.nytimes.com/video/movies/100000004916333/this-weeks-movies-feb-10-2017.html?playlistId=100000002032444,210144,73,text/html
https://www.nytimes.com/video/t-magazine/entertainment/100000004896957/illustrated-interview-marge-simpson.html?playlistId=100000004089213,175087,70,text/html
https://www.nytimes.com/video/movies/100000004621904/anatomy-the-light-between-oceans.html,183803,71,text/html
https://www.nytimes.com/video/movies/100000004937494/anatomy-of-a-scene-a-cure-for-wellness.html?playlistId=100000002420711,183126,70,text/html
